set,approach,rmse,r2,spearman
train,difference,1.323179763182827,0.9667970069626536,0.9690835479471468
test,difference,9.88177739590094,-0.7138265113435704,0.05401740065484407
train,absolute,1.4350130247329196,0.9609472860895996,0.9634677751786348
test,absolute,7.487853491446566,0.01596306299213468,0.28672267783584193
