set,approach,rmse,r2,spearman
train,squared,1.6443706966846003,0.9487210655893571,0.9462780586664135
test,squared,7.983570487519106,-0.11864182185481154,0.23763004922560788
train,absolute,1.4350130247329196,0.9609472860895996,0.9634677751786348
test,absolute,7.487853491446566,0.01596306299213468,0.28672267783584193
