set,approach,rmse,r2,spearman
train,difference,0.06482294073026715,0.9839207369802855,0.9906418460114073
test,difference,0.7141647404815498,-0.9393582131569786,0.03370480470032488
train,logistic,0.06402572879876334,0.9839407547319423,0.9909767625194648
test,logistic,0.5481609311789809,-0.08384328257910201,0.08375247742614121
