set,approach,rmse,r2,spearman
train,difference,4.880918695526581,0.9842635721746867,0.9350934904603485
test,difference,31.673687370573152,0.36485635387367366,0.5575261270691714
train,squared,4.577927868378371,0.9861566595914131,0.8465356319892544
test,squared,26.002451812483642,0.5719413211947209,0.6180666264962315
