set,approach,rmse,r2,spearman
train,absolute,0.08075361662321547,0.9340988853189586,0.9331597622336157
test,absolute,0.20768155898315382,0.5673942863488479,0.7138229277409935
train,logistic_absolute,0.07698781262872748,0.9399819216658072,0.9446623421328015
test,logistic_absolute,0.19449435702695078,0.6223455058647949,0.7377985916941984
