set,approach,rmse,r2,spearman
train,squared,0.738678516361114,0.9411639420615162,0.8313901945566329
test,squared,2.0514252251757226,0.5525903773094083,0.6129191700162874
train,absolute,0.5045943934585444,0.9725452513525391,0.9331597624582165
test,absolute,1.769785096413575,0.6670070763000262,0.713822926205674
