set,approach,rmse,r2,spearman
train,squared,0.12604378296295318,0.8394495025495101,0.8313901929530567
test,squared,0.23921478449476685,0.4260521736390984,0.6129191716557852
train,logistic_absolute,0.07698781262872748,0.9399819216658072,0.9446623421328015
test,logistic_absolute,0.19449435702695078,0.6223455058647949,0.7377985916941984
