set,approach,rmse,r2,spearman
train,squared_signed,4.062337945468789,0.9890992819569969,0.8554362718391929
test,squared_signed,26.28202791161503,0.5626869367275014,0.5208080076435033
train,squared,4.577927868378371,0.9861566595914131,0.8465356319892544
test,squared,26.002451812483642,0.5719413211947209,0.6180666264962315
