set,approach,rmse,r2,spearman
train,difference,0.4733483725914309,0.9758401403452669,0.9350934904603485
test,difference,2.3354078092405883,0.42014501691974193,0.5575261270691714
train,absolute,0.5045943934585444,0.9725452513525391,0.9331597624582165
test,absolute,1.769785096413575,0.6670070763000262,0.713822926205674
