margin_level,RMSE,R2,Spearman
0,2824.195417094407,-0.6783764041313807,0.20425544874428803
1,536.6305803573899,-2.780037297486575,-0.1656787446690416
2,227.76375196133947,-0.424579479207273,0.21276642508456078
3,144.46322782596044,-0.0815215541611174,0.456091683986798
4,194.44633221352996,-2.1543257261418245,-0.4279605518110294
All,1497.2308226598248,-0.10571551846218075,0.13261406529634745
