margin_level,RMSE,R2,Spearman
0,2.009286116731037,0.443355727837922,0.6753306130032384
1,1.3282636374374968,0.09403120855659186,0.4554472253811874
2,1.0185445433061462,-0.21724351507292905,0.34062655448998036
3,0.7985680740979278,-0.47864996101269863,0.3145384017003571
4,0.6143918151540856,-0.7066492948080483,0.35156761650220103
All,1.2478068714242627,0.6832374010918294,0.7082514935330648
