set,approach,rmse,r2,spearman
train,logistic,20.20757674402908,-2.5009144490301716,0.9835725859585205
test,logistic,11.539636072982384,-0.1678539797552907,0.02617813455217715
train,squared,0.9195940298014456,0.9927498780667715,0.9570895034047028
test,squared,11.485094974406978,-0.15684054541449566,0.2642997819111751
