set,approach,rmse,r2,spearman
train,logistic,0.8350968269844682,0.7130520453055328,0.9835725859585205
test,logistic,1.8571801036438582,-0.46500135326893255,0.02617813455217715
train,absolute,0.20947005557315837,0.9819460031526447,0.9766280594775062
test,absolute,1.5771022143141116,-0.056451743568317836,0.271187511645542
