set,approach,rmse,r2,spearman
train,difference,0.9929421616646362,0.9929723808219342,0.9946560611560588
test,difference,11.842517675895206,-0.03384635468754227,0.16747049708530587
train,squared_signed,0.8311335726419841,0.995076182283544,0.9870090890218226
test,squared_signed,12.807798311603607,-0.2092521759256296,0.1360668950355712
