set,approach,rmse,r2,spearman
train,squared_signed,0.8290308135755156,0.9941075708397444,0.965409498028612
test,squared_signed,11.294166096492065,-0.11869748181706652,0.23238628380515938
train,squared,0.9195940298014456,0.9927498780667715,0.9570895034047028
test,squared,11.485094974406978,-0.15684054541449566,0.2642997819111751
