set,approach,rmse,r2,spearman
train,squared_signed,0.22670292089030283,0.9788532467463376,0.9654094980392867
test,squared_signed,1.6556805890035284,-0.16434878840491685,0.23238628423487348
train,absolute,0.20947005557315837,0.9819460031526447,0.9766280594775062
test,absolute,1.5771022143141116,-0.056451743568317836,0.271187511645542
